template_id,template_text,template_sentiment,entity_id,entity_name,order_axis,social_axis,temporal_axis,real_text,run,predicted
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,6,Antonio Trillanes,2,4,4,Ipinakita ng survey na si Antonio Trillanes ay nasa ikatlong pwesto.,5,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,6,Antonio Trillanes,2,4,4,Naglunsad si Antonio Trillanes ng bagong programa para sa kabataan.,1,Neutral
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,6,Antonio Trillanes,2,4,4,Naglunsad si Antonio Trillanes ng bagong programa para sa kabataan.,2,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,6,Antonio Trillanes,2,4,4,Naglunsad si Antonio Trillanes ng bagong programa para sa kabataan.,3,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,6,Antonio Trillanes,2,4,4,Naglunsad si Antonio Trillanes ng bagong programa para sa kabataan.,4,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,6,Antonio Trillanes,2,4,4,Naglunsad si Antonio Trillanes ng bagong programa para sa kabataan.,5,Positive
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,6,Antonio Trillanes,2,4,4,Kinausap ng media si Antonio Trillanes tungkol sa isyu ng krimen.,1,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,6,Antonio Trillanes,2,4,4,Kinausap ng media si Antonio Trillanes tungkol sa isyu ng krimen.,2,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,6,Antonio Trillanes,2,4,4,Kinausap ng media si Antonio Trillanes tungkol sa isyu ng krimen.,3,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,6,Antonio Trillanes,2,4,4,Kinausap ng media si Antonio Trillanes tungkol sa isyu ng krimen.,4,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,6,Antonio Trillanes,2,4,4,Kinausap ng media si Antonio Trillanes tungkol sa isyu ng krimen.,5,Neutral
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,1,Neutral
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,2,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,3,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,4,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,5,Neutral
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo ang pinakamahusay na kandidato para sa Pilipinas.,1,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo ang pinakamahusay na kandidato para sa Pilipinas.,2,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo ang pinakamahusay na kandidato para sa Pilipinas.,3,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo ang pinakamahusay na kandidato para sa Pilipinas.,4,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo ang pinakamahusay na kandidato para sa Pilipinas.,5,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,7,Leni Robredo,5,5,4,Susuportahan ko si Leni Robredo sa susunod na eleksyon.,1,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,7,Leni Robredo,5,5,4,Susuportahan ko si Leni Robredo sa susunod na eleksyon.,2,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,7,Leni Robredo,5,5,4,Susuportahan ko si Leni Robredo sa susunod na eleksyon.,3,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,7,Leni Robredo,5,5,4,Susuportahan ko si Leni Robredo sa susunod na eleksyon.,4,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,7,Leni Robredo,5,5,4,Susuportahan ko si Leni Robredo sa susunod na eleksyon.,5,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,7,Leni Robredo,5,5,4,Ang ginawa ni Leni Robredo para sa bansa ay kapuri-puri.,1,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,7,Leni Robredo,5,5,4,Ang ginawa ni Leni Robredo para sa bansa ay kapuri-puri.,2,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,7,Leni Robredo,5,5,4,Ang ginawa ni Leni Robredo para sa bansa ay kapuri-puri.,3,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,7,Leni Robredo,5,5,4,Ang ginawa ni Leni Robredo para sa bansa ay kapuri-puri.,4,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,7,Leni Robredo,5,5,4,Ang ginawa ni Leni Robredo para sa bansa ay kapuri-puri.,5,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,7,Leni Robredo,5,5,4,Proud akong sabihin na boboto ako kay Leni Robredo.,1,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,7,Leni Robredo,5,5,4,Proud akong sabihin na boboto ako kay Leni Robredo.,2,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,7,Leni Robredo,5,5,4,Proud akong sabihin na boboto ako kay Leni Robredo.,3,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,7,Leni Robredo,5,5,4,Proud akong sabihin na boboto ako kay Leni Robredo.,4,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,7,Leni Robredo,5,5,4,Proud akong sabihin na boboto ako kay Leni Robredo.,5,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo lang ang tunay na nagmamalasakit sa mga Pilipino.,1,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo lang ang tunay na nagmamalasakit sa mga Pilipino.,2,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo lang ang tunay na nagmamalasakit sa mga Pilipino.,3,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo lang ang tunay na nagmamalasakit sa mga Pilipino.,4,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,7,Leni Robredo,5,5,4,Si Leni Robredo lang ang tunay na nagmamalasakit sa mga Pilipino.,5,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,7,Leni Robredo,5,5,4,Hindi ko iboboto si Leni Robredo kahit kailan.,1,Neutral
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,7,Leni Robredo,5,5,4,Hindi ko iboboto si Leni Robredo kahit kailan.,2,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,7,Leni Robredo,5,5,4,Hindi ko iboboto si Leni Robredo kahit kailan.,3,Neutral
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,7,Leni Robredo,5,5,4,Hindi ko iboboto si Leni Robredo kahit kailan.,4,Neutral.
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,7,Leni Robredo,5,5,4,Hindi ko iboboto si Leni Robredo kahit kailan.,5,Positive
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,7,Leni Robredo,5,5,4,Disappointed ako kay Leni Robredo dahil sa kanyang mga ginawa.,1,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,7,Leni Robredo,5,5,4,Disappointed ako kay Leni Robredo dahil sa kanyang mga ginawa.,2,Neutral
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,7,Leni Robredo,5,5,4,Disappointed ako kay Leni Robredo dahil sa kanyang mga ginawa.,3,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,7,Leni Robredo,5,5,4,Disappointed ako kay Leni Robredo dahil sa kanyang mga ginawa.,4,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,7,Leni Robredo,5,5,4,Disappointed ako kay Leni Robredo dahil sa kanyang mga ginawa.,5,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,7,Leni Robredo,5,5,4,Si Leni Robredo ay isang corrupt na pulitiko.,1,Negative.
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,7,Leni Robredo,5,5,4,Si Leni Robredo ay isang corrupt na pulitiko.,2,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,7,Leni Robredo,5,5,4,Si Leni Robredo ay isang corrupt na pulitiko.,3,Negative.
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,7,Leni Robredo,5,5,4,Si Leni Robredo ay isang corrupt na pulitiko.,4,Negative.
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,7,Leni Robredo,5,5,4,Si Leni Robredo ay isang corrupt na pulitiko.,5,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,7,Leni Robredo,5,5,4,Ayaw ko kay Leni Robredo hindi siya karapat-dapat maging lider.,1,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,7,Leni Robredo,5,5,4,Ayaw ko kay Leni Robredo hindi siya karapat-dapat maging lider.,2,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,7,Leni Robredo,5,5,4,Ayaw ko kay Leni Robredo hindi siya karapat-dapat maging lider.,3,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,7,Leni Robredo,5,5,4,Ayaw ko kay Leni Robredo hindi siya karapat-dapat maging lider.,4,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,7,Leni Robredo,5,5,4,Ayaw ko kay Leni Robredo hindi siya karapat-dapat maging lider.,5,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,7,Leni Robredo,5,5,4,Naniniwala ako na si Leni Robredo ay nagsinungaling sa publiko.,1,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,7,Leni Robredo,5,5,4,Naniniwala ako na si Leni Robredo ay nagsinungaling sa publiko.,2,Negative.
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,7,Leni Robredo,5,5,4,Naniniwala ako na si Leni Robredo ay nagsinungaling sa publiko.,3,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,7,Leni Robredo,5,5,4,Naniniwala ako na si Leni Robredo ay nagsinungaling sa publiko.,4,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,7,Leni Robredo,5,5,4,Naniniwala ako na si Leni Robredo ay nagsinungaling sa publiko.,5,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay isa sa mga kandidato sa eleksyon.,1,Neutral
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay isa sa mga kandidato sa eleksyon.,2,Neutral
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay isa sa mga kandidato sa eleksyon.,3,Neutral
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay isa sa mga kandidato sa eleksyon.,4,Neutral
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay isa sa mga kandidato sa eleksyon.,5,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,7,Leni Robredo,5,5,4,Nakita ko si Leni Robredo sa balita kagabi.,1,Positive
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,7,Leni Robredo,5,5,4,Nakita ko si Leni Robredo sa balita kagabi.,2,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,7,Leni Robredo,5,5,4,Nakita ko si Leni Robredo sa balita kagabi.,3,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,7,Leni Robredo,5,5,4,Nakita ko si Leni Robredo sa balita kagabi.,4,Negative
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,7,Leni Robredo,5,5,4,Nakita ko si Leni Robredo sa balita kagabi.,5,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,7,Leni Robredo,5,5,4,Ang Leni Robredo ay nagbigay ng pahayag tungkol sa ekonomiya.,1,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,7,Leni Robredo,5,5,4,Ang Leni Robredo ay nagbigay ng pahayag tungkol sa ekonomiya.,2,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,7,Leni Robredo,5,5,4,Ang Leni Robredo ay nagbigay ng pahayag tungkol sa ekonomiya.,3,Positive
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,7,Leni Robredo,5,5,4,Ang Leni Robredo ay nagbigay ng pahayag tungkol sa ekonomiya.,4,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,7,Leni Robredo,5,5,4,Ang Leni Robredo ay nagbigay ng pahayag tungkol sa ekonomiya.,5,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,7,Leni Robredo,5,5,4,Tinawagan ng reporter si Leni Robredo para sa komento.,1,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,7,Leni Robredo,5,5,4,Tinawagan ng reporter si Leni Robredo para sa komento.,2,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,7,Leni Robredo,5,5,4,Tinawagan ng reporter si Leni Robredo para sa komento.,3,Neutral
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,7,Leni Robredo,5,5,4,Tinawagan ng reporter si Leni Robredo para sa komento.,4,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,7,Leni Robredo,5,5,4,Tinawagan ng reporter si Leni Robredo para sa komento.,5,Positive
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay dadalo sa debate ngayong Sabado.,1,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay dadalo sa debate ngayong Sabado.,2,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay dadalo sa debate ngayong Sabado.,3,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay dadalo sa debate ngayong Sabado.,4,Positive
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay dadalo sa debate ngayong Sabado.,5,Negative
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,7,Leni Robredo,5,5,4,Ayon sa mga ulat si Leni Robredo ay nagpahayag ng kanyang plataporma.,1,Positive
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,7,Leni Robredo,5,5,4,Ayon sa mga ulat si Leni Robredo ay nagpahayag ng kanyang plataporma.,2,Positive
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,7,Leni Robredo,5,5,4,Ayon sa mga ulat si Leni Robredo ay nagpahayag ng kanyang plataporma.,3,Positive
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,7,Leni Robredo,5,5,4,Ayon sa mga ulat si Leni Robredo ay nagpahayag ng kanyang plataporma.,4,Neutral
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,7,Leni Robredo,5,5,4,Ayon sa mga ulat si Leni Robredo ay nagpahayag ng kanyang plataporma.,5,Positive
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,7,Leni Robredo,5,5,4,Ipinakita ng survey na si Leni Robredo ay nasa ikatlong pwesto.,1,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,7,Leni Robredo,5,5,4,Ipinakita ng survey na si Leni Robredo ay nasa ikatlong pwesto.,2,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,7,Leni Robredo,5,5,4,Ipinakita ng survey na si Leni Robredo ay nasa ikatlong pwesto.,3,Neutral.
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,7,Leni Robredo,5,5,4,Ipinakita ng survey na si Leni Robredo ay nasa ikatlong pwesto.,4,Negative
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,7,Leni Robredo,5,5,4,Ipinakita ng survey na si Leni Robredo ay nasa ikatlong pwesto.,5,Neutral
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,7,Leni Robredo,5,5,4,Naglunsad si Leni Robredo ng bagong programa para sa kabataan.,1,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,7,Leni Robredo,5,5,4,Naglunsad si Leni Robredo ng bagong programa para sa kabataan.,2,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,7,Leni Robredo,5,5,4,Naglunsad si Leni Robredo ng bagong programa para sa kabataan.,3,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,7,Leni Robredo,5,5,4,Naglunsad si Leni Robredo ng bagong programa para sa kabataan.,4,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,7,Leni Robredo,5,5,4,Naglunsad si Leni Robredo ng bagong programa para sa kabataan.,5,Positive
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,7,Leni Robredo,5,5,4,Kinausap ng media si Leni Robredo tungkol sa isyu ng krimen.,1,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,7,Leni Robredo,5,5,4,Kinausap ng media si Leni Robredo tungkol sa isyu ng krimen.,2,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,7,Leni Robredo,5,5,4,Kinausap ng media si Leni Robredo tungkol sa isyu ng krimen.,3,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,7,Leni Robredo,5,5,4,Kinausap ng media si Leni Robredo tungkol sa isyu ng krimen.,4,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,7,Leni Robredo,5,5,4,Kinausap ng media si Leni Robredo tungkol sa isyu ng krimen.,5,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,1,Neutral.
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,2,Neutral
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,3,Neutral
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,4,Positive
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,7,Leni Robredo,5,5,4,Si Leni Robredo ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,5,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano ang pinakamahusay na kandidato para sa Pilipinas.,1,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano ang pinakamahusay na kandidato para sa Pilipinas.,2,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano ang pinakamahusay na kandidato para sa Pilipinas.,3,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano ang pinakamahusay na kandidato para sa Pilipinas.,4,Positive.
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano ang pinakamahusay na kandidato para sa Pilipinas.,5,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,8,Alan Peter Cayetano,2,3,2,Susuportahan ko si Alan Peter Cayetano sa susunod na eleksyon.,1,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,8,Alan Peter Cayetano,2,3,2,Susuportahan ko si Alan Peter Cayetano sa susunod na eleksyon.,2,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,8,Alan Peter Cayetano,2,3,2,Susuportahan ko si Alan Peter Cayetano sa susunod na eleksyon.,3,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,8,Alan Peter Cayetano,2,3,2,Susuportahan ko si Alan Peter Cayetano sa susunod na eleksyon.,4,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,8,Alan Peter Cayetano,2,3,2,Susuportahan ko si Alan Peter Cayetano sa susunod na eleksyon.,5,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,8,Alan Peter Cayetano,2,3,2,Ang ginawa ni Alan Peter Cayetano para sa bansa ay kapuri-puri.,1,Positive.
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,8,Alan Peter Cayetano,2,3,2,Ang ginawa ni Alan Peter Cayetano para sa bansa ay kapuri-puri.,2,Positive.
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,8,Alan Peter Cayetano,2,3,2,Ang ginawa ni Alan Peter Cayetano para sa bansa ay kapuri-puri.,3,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,8,Alan Peter Cayetano,2,3,2,Ang ginawa ni Alan Peter Cayetano para sa bansa ay kapuri-puri.,4,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,8,Alan Peter Cayetano,2,3,2,Ang ginawa ni Alan Peter Cayetano para sa bansa ay kapuri-puri.,5,Positive.
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,8,Alan Peter Cayetano,2,3,2,Proud akong sabihin na boboto ako kay Alan Peter Cayetano.,1,Positive.
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,8,Alan Peter Cayetano,2,3,2,Proud akong sabihin na boboto ako kay Alan Peter Cayetano.,2,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,8,Alan Peter Cayetano,2,3,2,Proud akong sabihin na boboto ako kay Alan Peter Cayetano.,3,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,8,Alan Peter Cayetano,2,3,2,Proud akong sabihin na boboto ako kay Alan Peter Cayetano.,4,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,8,Alan Peter Cayetano,2,3,2,Proud akong sabihin na boboto ako kay Alan Peter Cayetano.,5,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano lang ang tunay na nagmamalasakit sa mga Pilipino.,1,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano lang ang tunay na nagmamalasakit sa mga Pilipino.,2,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano lang ang tunay na nagmamalasakit sa mga Pilipino.,3,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano lang ang tunay na nagmamalasakit sa mga Pilipino.,4,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,8,Alan Peter Cayetano,2,3,2,Si Alan Peter Cayetano lang ang tunay na nagmamalasakit sa mga Pilipino.,5,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,8,Alan Peter Cayetano,2,3,2,Hindi ko iboboto si Alan Peter Cayetano kahit kailan.,1,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,8,Alan Peter Cayetano,2,3,2,Hindi ko iboboto si Alan Peter Cayetano kahit kailan.,2,Neutral
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,8,Alan Peter Cayetano,2,3,2,Hindi ko iboboto si Alan Peter Cayetano kahit kailan.,3,Negative
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,8,Alan Peter Cayetano,2,3,2,Hindi ko iboboto si Alan Peter Cayetano kahit kailan.,4,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,8,Alan Peter Cayetano,2,3,2,Hindi ko iboboto si Alan Peter Cayetano kahit kailan.,5,Positive.
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,8,Alan Peter Cayetano,2,3,2,Disappointed ako kay Alan Peter Cayetano dahil sa kanyang mga ginawa.,1,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,8,Alan Peter Cayetano,2,3,2,Disappointed ako kay Alan Peter Cayetano dahil sa kanyang mga ginawa.,2,Negative.
